hard,ram,scrn,year,price,id,speed,trend,dpentium,d486,dcd,dmulti,dscrn14,dscrn15,dscrn17,dquarter,dsemester,hard_above,ram_above,speed_above
1200,24,15,1995,3273,4420,100,30,1,0,1,1,0,1,0,10,5,1115,22,75
1000,16,15,1995,2895,4428,100,30,1,0,1,0,0,1,0,10,5,915,14,75
850,8,15,1995,2340,4316,100,30,1,0,1,0,0,1,0,10,5,765,6,75
1000,16,15,1995,2745,4340,100,30,1,0,1,0,0,1,0,10,5,915,14,75
850,8,15,1995,2640,4317,120,30,1,0,1,0,0,1,0,10,5,765,6,95
1000,16,15,1995,3173,4381,120,30,1,0,1,1,0,1,0,10,5,915,14,95
1000,16,15,1995,3045,4341,120,30,1,0,1,0,0,1,0,10,5,915,14,95
1200,24,15,1995,3445,4389,120,30,1,0,1,0,0,1,0,10,5,1115,22,95
1200,24,15,1995,3573,4421,120,30,1,0,1,1,0,1,0,10,5,1115,22,95
1000,16,15,1995,3195,4429,120,30,1,0,1,0,0,1,0,10,5,915,14,95
1200,24,15,1995,3504,4397,120,30,1,0,1,0,0,1,0,10,5,1115,22,95
1200,24,15,1995,3694,4413,120,30,1,0,1,0,0,1,0,10,5,1115,22,95
1200,16,15,1995,3140,4349,120,30,1,0,1,0,0,1,0,10,5,1115,14,95
1000,16,15,1995,4004,4357,120,30,1,0,1,0,0,1,0,10,5,915,14,95
1000,16,15,1995,3294,4373,120,30,1,0,1,0,0,1,0,10,5,915,14,95
528,4,15,1995,2340,4277,120,30,1,0,0,0,0,1,0,10,5,443,2,95
1000,16,17,1995,2390,4358,50,30,0,1,1,0,0,0,1,10,5,915,14,25
1200,24,17,1995,2790,4398,50,30,0,1,1,0,0,0,1,10,5,1115,22,25
1000,16,17,1995,2690,4361,60,30,1,0,1,0,0,0,1,10,5,915,14,35
1200,24,17,1995,3090,4401,60,30,1,0,1,0,0,0,1,10,5,1115,22,35
1000,16,17,1995,2440,4359,66,30,0,1,1,0,0,0,1,10,5,915,14,41
1200,24,17,1995,2840,4399,75,30,0,1,1,0,0,0,1,10,5,1115,22,50
1200,24,17,1995,3140,4402,75,30,1,0,1,0,0,0,1,10,5,1115,22,50
850,16,17,1995,2995,4430,75,30,1,0,1,1,0,0,1,10,5,765,14,50
1000,16,17,1995,2740,4362,75,30,1,0,1,0,0,0,1,10,5,915,14,50
1200,24,17,1995,3290,4403,90,30,1,0,1,0,0,0,1,10,5,1115,22,65
1000,16,17,1995,2890,4363,90,30,1,0,1,0,0,0,1,10,5,915,14,65
1200,24,17,1995,2940,4400,90,30,1,0,1,0,0,0,1,10,5,1115,22,65
1200,24,17,1995,3695,4432,90,30,1,0,1,1,0,0,1,10,5,1115,22,65
850,16,17,1995,3145,4431,90,30,1,0,1,1,0,0,1,10,5,765,14,65
1000,16,17,1995,2540,4360,100,30,0,1,1,0,0,0,1,10,5,915,14,75
1200,24,17,1995,3340,4404,100,30,1,0,1,0,0,0,1,10,5,1115,22,75
1200,24,17,1995,3845,4433,100,30,1,0,1,1,0,0,1,10,5,1115,22,75
1000,16,17,1995,3040,4364,100,30,1,0,1,0,0,0,1,10,5,915,14,75
1200,24,17,1995,4145,4434,120,30,1,0,1,0,0,0,1,10,5,1115,22,95
1000,16,17,1995,3340,4365,120,30,1,0,1,0,0,0,1,10,5,915,14,95
1200,24,17,1995,3740,4405,120,30,1,0,1,0,0,0,1,10,5,1115,22,95
528,4,14,1995,1794,4088,60,31,1,0,0,0,1,0,0,11,6,443,2,35
850,8,14,1995,1845,4245,60,31,1,0,1,0,1,0,0,11,6,765,6,35
528,4,14,1995,1604,4072,60,31,1,0,0,0,1,0,0,11,6,443,2,35
1000,4,14,1995,1715,4064,60,31,1,0,0,0,1,0,0,11,6,915,2,35
850,8,14,1995,2094,4136,60,31,1,0,1,0,1,0,0,11,6,765,6,35
850,8,14,1995,1904,4112,60,31,1,0,1,0,1,0,0,11,6,765,6,35
528,4,14,1995,1545,4056,60,31,1,0,0,0,1,0,0,11,6,443,2,35
850,8,14,1995,1973,4128,60,31,1,0,1,1,1,0,0,11,6,765,6,35
528,4,14,1995,1354,4070,66,31,0,1,0,0,1,0,0,11,6,443,2,41
850,8,14,1995,1595,4230,66,31,0,1,1,0,1,0,0,11,6,765,6,41
528,8,14,1995,1345,4244,66,31,0,1,0,0,1,0,0,11,6,443,6,41
528,4,14,1995,1544,4086,66,31,0,1,0,0,1,0,0,11,6,443,2,41
850,8,14,1995,1723,4126,66,31,0,1,1,1,1,0,0,11,6,765,6,41
850,8,14,1995,1844,4134,66,31,0,1,1,0,1,0,0,11,6,765,6,41
528,4,14,1995,1295,4054,66,31,0,1,0,0,1,0,0,11,6,443,2,41
850,8,14,1995,1654,4110,66,31,0,1,1,0,1,0,0,11,6,765,6,41
1000,4,14,1995,1465,4062,66,31,0,1,0,0,1,0,0,11,6,915,2,41
528,8,14,1995,2145,4232,75,31,1,0,1,1,1,0,0,11,6,443,6,50
850,8,14,1995,1945,4105,75,31,1,0,1,0,1,0,0,11,6,765,6,50
528,4,14,1995,1894,4089,75,31,1,0,0,0,1,0,0,11,6,443,2,50
850,8,14,1995,2194,4137,75,31,1,0,1,0,1,0,0,11,6,765,6,50
850,8,14,1995,2073,4129,75,31,1,0,1,1,1,0,0,11,6,765,6,50
528,4,14,1995,1645,4057,75,31,1,0,0,0,1,0,0,11,6,443,2,50
1000,4,14,1995,1815,4065,75,31,1,0,0,0,1,0,0,11,6,915,2,50
850,8,14,1995,2004,4113,75,31,1,0,1,0,1,0,0,11,6,765,6,50
528,4,14,1995,1704,4073,75,31,1,0,0,0,1,0,0,11,6,443,2,50
528,4,14,1995,1804,4074,90,31,1,0,0,0,1,0,0,11,6,443,2,65
850,8,14,1995,2045,4106,90,31,1,0,1,0,1,0,0,11,6,765,6,65
528,8,14,1995,2245,4233,90,31,1,0,1,1,1,0,0,11,6,443,6,65
528,4,14,1995,1745,4058,90,31,1,0,0,0,1,0,0,11,6,443,2,65
850,8,14,1995,2294,4138,90,31,1,0,1,0,1,0,0,11,6,765,6,65
528,4,14,1995,1994,4090,90,31,1,0,0,0,1,0,0,11,6,443,2,65
850,8,14,1995,2173,4130,90,31,1,0,1,1,1,0,0,11,6,765,6,65
1000,4,14,1995,1915,4066,90,31,1,0,0,0,1,0,0,11,6,915,2,65
850,8,14,1995,2104,4114,90,31,1,0,1,0,1,0,0,11,6,765,6,65
1000,4,14,1995,1615,4063,100,31,0,1,0,0,1,0,0,11,6,915,2,75
528,4,14,1995,1504,4071,100,31,0,1,0,0,1,0,0,11,6,443,2,75
850,8,14,1995,1994,4135,100,31,0,1,1,0,1,0,0,11,6,765,6,75
528,4,14,1995,1445,4055,100,31,0,1,0,0,1,0,0,11,6,443,2,75
850,8,14,1995,1745,4103,100,31,0,1,1,0,1,0,0,11,6,765,6,75
528,4,14,1995,1694,4087,100,31,0,1,0,0,1,0,0,11,6,443,2,75
850,8,14,1995,1804,4111,100,31,0,1,1,0,1,0,0,11,6,765,6,75
850,8,14,1995,1873,4127,100,31,0,1,1,1,1,0,0,11,6,765,6,75
850,8,14,1995,2444,4139,100,31,1,0,1,0,1,0,0,11,6,765,6,75
850,8,14,1995,2195,4107,100,31,1,0,1,0,1,0,0,11,6,765,6,75
850,8,14,1995,2254,4115,100,31,1,0,1,0,1,0,0,11,6,765,6,75
1000,4,14,1995,2065,4067,100,31,1,0,0,0,1,0,0,11,6,915,2,75
850,8,14,1995,2323,4131,100,31,1,0,1,1,1,0,0,11,6,765,6,75
528,4,14,1995,1895,4059,100,31,1,0,0,0,1,0,0,11,6,443,2,75
528,4,14,1995,2144,4091,100,31,1,0,0,0,1,0,0,11,6,443,2,75
528,4,14,1995,1954,4075,100,31,1,0,0,0,1,0,0,11,6,443,2,75
528,4,14,1995,2204,4076,120,31,1,0,0,0,1,0,0,11,6,443,2,95
850,8,14,1995,2445,4108,120,31,1,0,1,0,1,0,0,11,6,765,6,95
1000,4,14,1995,2315,4068,120,31,1,0,0,0,1,0,0,11,6,915,2,95
850,8,14,1995,2694,4140,120,31,1,0,1,0,1,0,0,11,6,765,6,95
528,4,14,1995,2145,4060,120,31,1,0,0,0,1,0,0,11,6,443,2,95
850,8,14,1995,2573,4132,120,31,1,0,1,1,1,0,0,11,6,765,6,95
850,8,14,1995,2504,4116,120,31,1,0,1,0,1,0,0,11,6,765,6,95
528,4,14,1995,2394,4092,120,31,1,0,0,0,1,0,0,11,6,443,2,95
850,8,14,1995,2695,4109,133,31,1,0,1,0,1,0,0,11,6,765,6,108
850,8,14,1995,2754,4117,133,31,1,0,1,0,1,0,0,11,6,765,6,108
528,4,14,1995,2395,4061,133,31,1,0,0,0,1,0,0,11,6,443,2,108
850,8,14,1995,2944,4141,133,31,1,0,1,0,1,0,0,11,6,765,6,108
528,4,14,1995,2454,4077,133,31,1,0,0,0,1,0,0,11,6,443,2,108
528,4,14,1995,2644,4093,133,31,1,0,0,0,1,0,0,11,6,443,2,108
850,8,14,1995,2823,4133,133,31,1,0,1,1,1,0,0,11,6,765,6,108
1000,4,14,1995,2565,4069,133,31,1,0,0,0,1,0,0,11,6,915,2,108
1200,16,15,1995,2450,4152,60,31,1,0,1,0,0,1,0,11,6,1115,14,35
1000,16,15,1995,2473,4184,60,31,1,0,1,1,0,1,0,11,6,915,14,35
1200,24,15,1995,2745,4192,60,31,1,0,1,0,0,1,0,11,6,1115,22,35
1000,16,15,1995,2404,4160,60,31,1,0,1,0,0,1,0,11,6,915,14,35
1000,16,15,1995,2345,4144,60,31,1,0,1,0,0,1,0,11,6,915,14,35
850,8,15,1995,1940,4120,60,31,1,0,1,0,0,1,0,11,6,765,6,35
1000,16,15,1995,2594,4176,60,31,1,0,1,0,0,1,0,11,6,915,14,35
1200,24,15,1995,2994,4216,60,31,1,0,1,0,0,1,0,11,6,1115,22,35
528,4,15,1995,1640,4080,60,31,1,0,0,0,0,1,0,11,6,443,2,35
1200,24,15,1995,2873,4224,60,31,1,0,1,1,0,1,0,11,6,1115,22,35
1200,24,15,1995,2804,4200,60,31,1,0,1,0,0,1,0,11,6,1115,22,35
850,8,15,1995,1690,4118,66,31,0,1,1,0,0,1,0,11,6,765,6,41
1000,16,15,1995,2223,4182,66,31,0,1,1,1,0,1,0,11,6,915,14,41
1000,16,15,1995,2344,4174,66,31,0,1,1,0,0,1,0,11,6,915,14,41
1200,24,15,1995,2495,4190,66,31,0,1,1,0,0,1,0,11,6,1115,22,41
1200,16,15,1995,2190,4150,66,31,0,1,1,0,0,1,0,11,6,1115,14,41
528,4,15,1995,1390,4078,66,31,0,1,0,0,0,1,0,11,6,443,2,41
1000,16,15,1995,2095,4142,66,31,0,1,1,0,0,1,0,11,6,915,14,41
1000,16,15,1995,2154,4158,66,31,0,1,1,0,0,1,0,11,6,915,14,41
1200,24,15,1995,2623,4222,75,31,0,1,1,1,0,1,0,11,6,1115,22,50
1200,24,15,1995,2744,4214,75,31,0,1,1,0,0,1,0,11,6,1115,22,50
1200,24,15,1995,2554,4198,75,31,0,1,1,0,0,1,0,11,6,1115,22,50
1200,24,15,1995,2973,4225,75,31,1,0,1,1,0,1,0,11,6,1115,22,50
850,8,15,1995,2040,4121,75,31,1,0,1,0,0,1,0,11,6,765,6,50
1200,16,15,1995,2540,4153,75,31,1,0,1,0,0,1,0,11,6,1115,14,50
528,4,15,1995,1740,4081,75,31,1,0,0,0,0,1,0,11,6,443,2,50
1200,24,15,1995,2845,4193,75,31,1,0,1,0,0,1,0,11,6,1115,22,50
1200,24,15,1995,2904,4201,75,31,1,0,1,0,0,1,0,11,6,1115,22,50
1000,16,15,1995,2445,4145,75,31,1,0,1,0,0,1,0,11,6,915,14,50
1000,16,15,1995,2573,4185,75,31,1,0,1,1,0,1,0,11,6,915,14,50
1000,16,15,1995,2694,4177,75,31,1,0,1,0,0,1,0,11,6,915,14,50
1200,24,15,1995,3094,4217,75,31,1,0,1,0,0,1,0,11,6,1115,22,50
1000,16,15,1995,2545,4234,75,31,1,0,1,0,0,1,0,11,6,915,14,50
1000,16,15,1995,2504,4161,75,31,1,0,1,0,0,1,0,11,6,915,14,50
1000,16,15,1995,2794,4178,90,31,1,0,1,0,0,1,0,11,6,915,14,65
1200,16,15,1995,2640,4154,90,31,1,0,1,0,0,1,0,11,6,1115,14,65
1200,24,15,1995,3194,4218,90,31,1,0,1,0,0,1,0,11,6,1115,22,65
1200,24,15,1995,3004,4202,90,31,1,0,1,0,0,1,0,11,6,1115,22,65
1200,24,15,1995,2945,4194,90,31,1,0,1,0,0,1,0,11,6,1115,22,65
850,8,15,1995,2140,4122,90,31,1,0,1,0,0,1,0,11,6,765,6,65
1000,16,15,1995,2673,4186,90,31,1,0,1,1,0,1,0,11,6,915,14,65
1200,24,15,1995,2704,4199,90,31,1,0,1,0,0,1,0,11,6,1115,22,65
1200,24,15,1995,2894,4215,90,31,1,0,1,0,0,1,0,11,6,1115,22,65
1000,16,15,1995,2604,4162,90,31,1,0,1,0,0,1,0,11,6,915,14,65
528,4,15,1995,1840,4082,90,31,1,0,0,0,0,1,0,11,6,443,2,65
1000,16,15,1995,2745,4235,90,31,1,0,1,0,0,1,0,11,6,915,14,65
1000,16,15,1995,2545,4146,90,31,1,0,1,0,0,1,0,11,6,915,14,65
1200,24,15,1995,3073,4226,90,31,1,0,1,1,0,1,0,11,6,1115,22,65
1200,24,15,1995,2773,4223,90,31,1,0,1,1,0,1,0,11,6,1115,22,65
1000,16,15,1995,2373,4183,100,31,0,1,1,1,0,1,0,11,6,915,14,75
1000,16,15,1995,2494,4175,100,31,0,1,1,0,0,1,0,11,6,915,14,75
1200,16,15,1995,2340,4151,100,31,0,1,1,0,0,1,0,11,6,1115,14,75
1000,16,15,1995,2245,4143,100,31,0,1,1,0,0,1,0,11,6,915,14,75
1000,16,15,1995,2304,4159,100,31,0,1,1,0,0,1,0,11,6,915,14,75
1200,24,15,1995,2645,4191,100,31,0,1,1,0,0,1,0,11,6,1115,22,75
528,4,15,1995,1540,4079,100,31,0,1,0,0,0,1,0,11,6,443,2,75
850,8,15,1995,1840,4119,100,31,0,1,1,0,0,1,0,11,6,765,6,75
1000,16,15,1995,2823,4187,100,31,1,0,1,1,0,1,0,11,6,915,14,75
1000,16,15,1995,2695,4147,100,31,1,0,1,0,0,1,0,11,6,915,14,75
1000,16,15,1995,2895,4236,100,31,1,0,1,0,0,1,0,11,6,915,14,75
1200,16,15,1995,2790,4155,100,31,1,0,1,0,0,1,0,11,6,1115,14,75
528,4,15,1995,1990,4083,100,31,1,0,0,0,0,1,0,11,6,443,2,75
850,8,15,1995,2290,4123,100,31,1,0,1,0,0,1,0,11,6,765,6,75
1000,16,15,1995,2944,4179,100,31,1,0,1,0,0,1,0,11,6,915,14,75
1000,16,15,1995,2754,4163,100,31,1,0,1,0,0,1,0,11,6,915,14,75
1200,24,15,1995,3344,4219,100,31,1,0,1,0,0,1,0,11,6,1115,22,75
1200,24,15,1995,3223,4227,100,31,1,0,1,1,0,1,0,11,6,1115,22,75
1200,24,15,1995,3095,4195,100,31,1,0,1,0,0,1,0,11,6,1115,22,75
1200,24,15,1995,3154,4203,100,31,1,0,1,0,0,1,0,11,6,1115,22,75
1200,24,15,1995,3594,4220,120,31,1,0,1,0,0,1,0,11,6,1115,22,95
1200,24,15,1995,3345,4196,120,31,1,0,1,0,0,1,0,11,6,1115,22,95
1000,16,15,1995,3145,4237,120,31,1,0,1,0,0,1,0,11,6,915,14,95
1000,16,15,1995,3004,4164,120,31,1,0,1,0,0,1,0,11,6,915,14,95
850,8,15,1995,2540,4124,120,31,1,0,1,0,0,1,0,11,6,765,6,95
1000,16,15,1995,3194,4180,120,31,1,0,1,0,0,1,0,11,6,915,14,95
1000,16,15,1995,3073,4188,120,31,1,0,1,1,0,1,0,11,6,915,14,95
1200,24,15,1995,3404,4204,120,31,1,0,1,0,0,1,0,11,6,1115,22,95
528,4,15,1995,2240,4084,120,31,1,0,0,0,0,1,0,11,6,443,2,95
1000,16,15,1995,2945,4148,120,31,1,0,1,0,0,1,0,11,6,915,14,95
1200,16,15,1995,3040,4156,120,31,1,0,1,0,0,1,0,11,6,1115,14,95
1200,24,15,1995,3473,4228,120,31,1,0,1,1,0,1,0,11,6,1115,22,95
1200,16,15,1995,3290,4157,133,31,1,0,1,0,0,1,0,11,6,1115,14,108
850,8,15,1995,2790,4125,133,31,1,0,1,0,0,1,0,11,6,765,6,108
1200,24,15,1995,3844,4221,133,31,1,0,1,0,0,1,0,11,6,1115,22,108
1200,24,15,1995,3595,4197,133,31,1,0,1,0,0,1,0,11,6,1115,22,108
1200,24,15,1995,3723,4229,133,31,1,0,1,1,0,1,0,11,6,1115,22,108
1000,16,15,1995,3444,4181,133,31,1,0,1,0,0,1,0,11,6,915,14,108
1000,16,15,1995,3323,4189,133,31,1,0,1,1,0,1,0,11,6,915,14,108
528,4,15,1995,2490,4085,133,31,1,0,0,0,0,1,0,11,6,443,2,108
1200,24,15,1995,3654,4205,133,31,1,0,1,0,0,1,0,11,6,1115,22,108
1000,16,15,1995,3254,4165,133,31,1,0,1,0,0,1,0,11,6,915,14,108
1000,16,15,1995,3195,4149,133,31,1,0,1,0,0,1,0,11,6,915,14,108
1000,16,17,1995,2640,4168,60,31,1,0,1,0,0,0,1,11,6,915,14,35
1200,24,17,1995,3040,4208,60,31,1,0,1,0,0,0,1,11,6,1115,22,35
1000,16,17,1995,2390,4166,66,31,0,1,1,0,0,0,1,11,6,915,14,41
1200,24,17,1995,2790,4206,75,31,0,1,1,0,0,0,1,11,6,1115,22,50
1000,16,17,1995,2740,4169,75,31,1,0,1,0,0,0,1,11,6,915,14,50
850,16,17,1995,2995,4238,75,31,1,0,1,1,0,0,1,11,6,765,14,50
1200,24,17,1995,3140,4209,75,31,1,0,1,0,0,0,1,11,6,1115,22,50
1200,24,17,1995,2940,4207,90,31,1,0,1,0,0,0,1,11,6,1115,22,65
1000,16,17,1995,2840,4170,90,31,1,0,1,0,0,0,1,11,6,915,14,65
1200,24,17,1995,3240,4210,90,31,1,0,1,0,0,0,1,11,6,1115,22,65
1000,16,17,1995,2540,4167,100,31,0,1,1,0,0,0,1,11,6,915,14,75
850,16,17,1995,3245,4239,100,31,1,0,1,1,0,0,1,11,6,765,14,75
1200,24,17,1995,3390,4211,100,31,1,0,1,0,0,0,1,11,6,1115,22,75
1200,24,17,1995,3795,4241,100,31,1,0,1,1,0,0,1,11,6,1115,22,75
1000,16,17,1995,2990,4171,100,31,1,0,1,0,0,0,1,11,6,915,14,75
1200,24,17,1995,4045,4242,120,31,1,0,1,1,0,0,1,11,6,1115,22,95
1000,16,17,1995,3240,4172,120,31,1,0,1,0,0,0,1,11,6,915,14,95
1200,24,17,1995,3640,4212,120,31,1,0,1,0,0,0,1,11,6,1115,22,95
850,16,17,1995,3745,4240,133,31,1,0,1,1,0,0,1,11,6,765,14,108
1000,16,17,1995,3490,4173,133,31,1,0,1,0,0,0,1,11,6,915,14,108
1200,24,17,1995,3890,4213,133,31,1,0,1,0,0,0,1,11,6,1115,22,108
1200,24,17,1995,4295,4243,133,31,1,0,1,1,0,0,1,11,6,1115,22,108
528,4,14,1995,1544,3911,66,32,0,1,0,0,1,0,0,11,6,443,2,41
850,8,14,1995,1595,3925,66,32,0,1,1,0,1,0,0,11,6,765,6,41
1000,4,14,1995,1445,3890,66,32,0,1,0,0,1,0,0,11,6,915,2,41
850,8,14,1995,1723,3946,66,32,0,1,1,1,1,0,0,11,6,765,6,41
528,8,14,1995,1345,4053,66,32,0,1,0,0,1,0,0,11,6,443,6,41
528,4,14,1995,1354,3897,66,32,0,1,0,0,1,0,0,11,6,443,2,41
850,8,14,1995,1654,3932,66,32,0,1,1,0,1,0,0,11,6,765,6,41
528,4,14,1995,1295,3883,66,32,0,1,0,0,1,0,0,11,6,443,2,41
850,8,14,1995,1844,3953,66,32,0,1,1,0,1,0,0,11,6,765,6,41
1000,4,14,1995,1795,3892,75,32,1,0,0,0,1,0,0,11,6,915,2,50
850,8,14,1995,2004,3934,75,32,1,0,1,0,1,0,0,11,6,765,6,50
528,8,14,1995,2145,4039,75,32,1,0,1,1,1,0,0,11,6,443,6,50
850,8,14,1995,1945,3927,75,32,1,0,1,0,1,0,0,11,6,765,6,50
528,4,14,1995,1645,3885,75,32,1,0,0,0,1,0,0,11,6,443,2,50
528,4,14,1995,1704,3899,75,32,1,0,0,0,1,0,0,11,6,443,2,50
528,4,14,1995,1894,3913,75,32,1,0,0,0,1,0,0,11,6,443,2,50
850,8,14,1995,2194,3955,75,32,1,0,1,0,1,0,0,11,6,765,6,50
850,8,14,1995,2073,3948,75,32,1,0,1,1,1,0,0,11,6,765,6,50
850,8,14,1995,2104,3935,90,32,1,0,1,0,1,0,0,11,6,765,6,65
528,8,14,1995,2245,4040,90,32,1,0,1,1,1,0,0,11,6,443,6,65
528,4,14,1995,1745,3886,90,32,1,0,0,0,1,0,0,11,6,443,2,65
1000,4,14,1995,1895,3893,90,32,1,0,0,0,1,0,0,11,6,915,2,65
850,8,14,1995,2045,3928,90,32,1,0,1,0,1,0,0,11,6,765,6,65
528,4,14,1995,1994,3914,90,32,1,0,0,0,1,0,0,11,6,443,2,65
528,4,14,1995,1804,3900,90,32,1,0,0,0,1,0,0,11,6,443,2,65
850,8,14,1995,2173,3949,90,32,1,0,1,1,1,0,0,11,6,765,6,65
850,8,14,1995,2294,3956,90,32,1,0,1,0,1,0,0,11,6,765,6,65
850,8,14,1995,1804,3933,100,32,0,1,1,0,1,0,0,11,6,765,6,75
1000,4,14,1995,1595,3891,100,32,0,1,0,0,1,0,0,11,6,915,2,75
850,8,14,1995,1994,3954,100,32,0,1,1,0,1,0,0,11,6,765,6,75
528,4,14,1995,1445,3884,100,32,0,1,0,0,1,0,0,11,6,443,2,75
528,4,14,1995,1694,3912,100,32,0,1,0,0,1,0,0,11,6,443,2,75
528,4,14,1995,1504,3898,100,32,0,1,0,0,1,0,0,11,6,443,2,75
850,8,14,1995,1873,3947,100,32,0,1,1,1,1,0,0,11,6,765,6,75
850,8,14,1995,1745,3926,100,32,0,1,1,0,1,0,0,11,6,765,6,75
528,4,14,1995,1954,3901,100,32,1,0,0,0,1,0,0,11,6,443,2,75
850,8,14,1995,2254,3936,100,32,1,0,1,0,1,0,0,11,6,765,6,75
850,8,14,1995,2444,3957,100,32,1,0,1,0,1,0,0,11,6,765,6,75
528,4,14,1995,2144,3915,100,32,1,0,0,0,1,0,0,11,6,443,2,75
850,8,14,1995,2195,3929,100,32,1,0,1,0,1,0,0,11,6,765,6,75
528,4,14,1995,1895,3887,100,32,1,0,0,0,1,0,0,11,6,443,2,75
850,8,14,1995,2323,3950,100,32,1,0,1,1,1,0,0,11,6,765,6,75
1000,4,14,1995,2045,3894,100,32,1,0,0,0,1,0,0,11,6,915,2,75
1000,4,14,1995,2295,3895,120,32,1,0,0,0,1,0,0,11,6,915,2,95
528,4,14,1995,2394,3916,120,32,1,0,0,0,1,0,0,11,6,443,2,95
528,4,14,1995,2145,3888,120,32,1,0,0,0,1,0,0,11,6,443,2,95
850,8,14,1995,2573,3951,120,32,1,0,1,1,1,0,0,11,6,765,6,95
528,4,14,1995,2204,3902,120,32,1,0,0,0,1,0,0,11,6,443,2,95
850,8,14,1995,2694,3958,120,32,1,0,1,0,1,0,0,11,6,765,6,95
850,8,14,1995,2445,3930,120,32,1,0,1,0,1,0,0,11,6,765,6,95
850,8,14,1995,2504,3937,120,32,1,0,1,0,1,0,0,11,6,765,6,95
850,8,14,1995,2944,3959,133,32,1,0,1,0,1,0,0,11,6,765,6,108
528,4,14,1995,2644,3917,133,32,1,0,0,0,1,0,0,11,6,443,2,108
528,4,14,1995,2454,3903,133,32,1,0,0,0,1,0,0,11,6,443,2,108
850,8,14,1995,2754,3938,133,32,1,0,1,0,1,0,0,11,6,765,6,108
1000,4,14,1995,2545,3896,133,32,1,0,0,0,1,0,0,11,6,915,2,108
850,8,14,1995,2695,3931,133,32,1,0,1,0,1,0,0,11,6,765,6,108
850,8,14,1995,2823,3952,133,32,1,0,1,1,1,0,0,11,6,765,6,108
528,4,14,1995,2395,3889,133,32,1,0,0,0,1,0,0,11,6,443,2,108
850,8,15,1995,1690,3939,66,32,0,1,1,0,0,1,0,11,6,765,6,41
1000,16,15,1995,2223,3995,66,32,0,1,1,1,0,1,0,11,6,915,14,41
1000,16,15,1995,2154,3974,66,32,0,1,1,0,0,1,0,11,6,915,14,41
1200,16,15,1995,2190,3967,66,32,0,1,1,0,0,1,0,11,6,1115,14,41
528,4,15,1995,1390,3904,66,32,0,1,0,0,0,1,0,11,6,443,2,41
1000,16,15,1995,2095,3960,66,32,0,1,1,0,0,1,0,11,6,915,14,41
1000,16,15,1995,2344,3988,66,32,0,1,1,0,0,1,0,11,6,915,14,41
1200,24,15,1995,2495,4002,66,32,0,1,1,0,0,1,0,11,6,1115,22,41
1200,24,15,1995,2744,4023,75,32,0,1,1,0,0,1,0,11,6,1115,22,50
1200,24,15,1995,2590,4009,75,32,0,1,1,0,0,1,0,11,6,1115,22,50
1200,24,15,1995,2623,4030,75,32,0,1,1,1,0,1,0,11,6,1115,22,50
1000,16,15,1995,2545,4041,75,32,1,0,1,0,0,1,0,11,6,915,14,50
1200,24,15,1995,2845,4004,75,32,1,0,1,0,0,1,0,11,6,1115,22,50
850,8,15,1995,2040,3941,75,32,1,0,1,0,0,1,0,11,6,765,6,50
1000,16,15,1995,2573,3997,75,32,1,0,1,1,0,1,0,11,6,915,14,50
1200,24,15,1995,3094,4025,75,32,1,0,1,0,0,1,0,11,6,1115,22,50
1000,16,15,1995,2445,3962,75,32,1,0,1,0,0,1,0,11,6,915,14,50
1200,24,15,1995,2940,4011,75,32,1,0,1,0,0,1,0,11,6,1115,22,50
850,16,15,1995,2745,4045,75,32,1,0,1,1,0,1,0,11,6,765,14,50
1000,16,15,1995,2504,3976,75,32,1,0,1,0,0,1,0,11,6,915,14,50
1200,24,15,1995,2973,4032,75,32,1,0,1,1,0,1,0,11,6,1115,22,50
1200,16,15,1995,2540,3969,75,32,1,0,1,0,0,1,0,11,6,1115,14,50
1000,16,15,1995,2694,3990,75,32,1,0,1,0,0,1,0,11,6,915,14,50
528,4,15,1995,1740,3906,75,32,1,0,0,0,0,1,0,11,6,443,2,50
1200,24,15,1995,2740,4010,90,32,1,0,1,0,0,1,0,11,6,1115,22,65
850,16,15,1995,2845,4046,90,32,1,0,1,1,0,1,0,11,6,765,14,65
1000,16,15,1995,2604,3977,90,32,1,0,1,0,0,1,0,11,6,915,14,65
528,4,15,1995,1840,3907,90,32,1,0,0,0,0,1,0,11,6,443,2,65
1200,24,15,1995,2894,4024,90,32,1,0,1,0,0,1,0,11,6,1115,22,65
1200,24,15,1995,3040,4012,90,32,1,0,1,0,0,1,0,11,6,1115,22,65
1200,24,15,1995,2773,4031,90,32,1,0,1,1,0,1,0,11,6,1115,22,65
1200,24,15,1995,3194,4026,90,32,1,0,1,0,0,1,0,11,6,1115,22,65
850,8,15,1995,2140,3942,90,32,1,0,1,0,0,1,0,11,6,765,6,65
1000,16,15,1995,2673,3998,90,32,1,0,1,1,0,1,0,11,6,915,14,65
1000,16,15,1995,2794,3991,90,32,1,0,1,0,0,1,0,11,6,915,14,65
1200,24,15,1995,3073,4033,90,32,1,0,1,1,0,1,0,11,6,1115,22,65
1000,16,15,1995,2745,4042,90,32,1,0,1,0,0,1,0,11,6,915,14,65
1200,16,15,1995,2640,3970,90,32,1,0,1,0,0,1,0,11,6,1115,14,65
1200,24,15,1995,2945,4005,90,32,1,0,1,0,0,1,0,11,6,1115,22,65
1000,16,15,1995,2545,3963,90,32,1,0,1,0,0,1,0,11,6,915,14,65
